batch_id,trial,warmup,system,config,phase,ticks,ns_since_e2,delta_ticks,delta_ns,source
20260818T013740Z-1,5,0,whimbrel,release-default,stamp_a,233198,45200,452,45200,serial
20260818T013740Z-1,5,0,whimbrel,release-default,stamp_b,233252,50600,54,5400,serial
20260818T013740Z-1,5,0,whimbrel,release-default,stvec,243474,1072800,10222,1022200,serial
20260818T013740Z-1,5,0,whimbrel,release-default,frame_init,549268,31652200,305794,30579400,serial
20260818T013740Z-1,5,0,whimbrel,release-default,task_init,581899,34915300,32631,3263100,serial
20260818T013740Z-1,5,0,whimbrel,release-default,page_build,588866,35612000,6967,696700,serial
20260818T013740Z-1,5,0,whimbrel,release-default,page_verify,708299,47555300,119433,11943300,serial
20260818T013740Z-1,5,0,whimbrel,release-default,activate,711179,47843300,2880,288000,serial
20260818T013740Z-1,5,0,whimbrel,release-default,virtq_init,781423,54867700,70244,7024400,serial
20260818T013740Z-1,5,0,whimbrel,release-default,DRIVER_OK,844488,61174200,63065,6306500,serial
20260818T013740Z-1,5,0,whimbrel,release-default,first_rx,878740,64599400,34252,3425200,serial
20260818T013740Z-1,5,0,whimbrel,release-default,syn_rx,891131,65838500,12391,1239100,serial
20260818T013740Z-1,5,0,whimbrel,release-default,established,899013,66626700,7882,788200,serial
20260818T013740Z-1,5,0,whimbrel,release-default,serving_ready,907938,67519200,8925,892500,serial
20260818T013740Z-1,5,0,whimbrel,release-default,net_init_done,960125,72737900,52187,5218700,serial
20260818T013740Z-1,5,0,whimbrel,release-default,heap_init,960352,72760600,227,22700,serial
20260818T013740Z-1,5,0,whimbrel,release-default,accounting,981560,74881400,21208,2120800,serial
20260818T013740Z-1,5,0,whimbrel,release-default,freeze,982574,74982800,1014,101400,serial
20260818T013740Z-1,5,0,whimbrel,release-default,sret,984799,75205300,2225,222500,serial
20260818T013740Z-1,5,0,whimbrel,release-default,E3g,1004071,77132500,19272,1927200,serial
20260818T013740Z-1,5,0,whimbrel,release-default,E3g_doorbell,1007943,77519700,3872,387200,serial
20260818T013740Z-1,12,0,whimbrel,release-default,_start,234047,0,0,0,serial
20260818T013740Z-1,12,0,whimbrel,release-default,stamp_a,234504,45700,457,45700,serial
20260818T013740Z-1,12,0,whimbrel,release-default,stamp_b,234558,51100,54,5400,serial
20260818T013740Z-1,12,0,whimbrel,release-default,stvec,244727,1068000,10169,1016900,serial
20260818T013740Z-1,12,0,whimbrel,release-default,frame_init,548653,31460600,303926,30392600,serial
20260818T013740Z-1,12,0,whimbrel,release-default,task_init,581316,34726900,32663,3266300,serial
20260818T013740Z-1,12,0,whimbrel,release-default,page_build,588221,35417400,6905,690500,serial
20260818T013740Z-1,12,0,whimbrel,release-default,page_verify,706067,47202000,117846,11784600,serial
20260818T013740Z-1,12,0,whimbrel,release-default,activate,708813,47476600,2746,274600,serial
20260818T013740Z-1,12,0,whimbrel,release-default,virtq_init,779138,54509100,70325,7032500,serial
20260818T013740Z-1,12,0,whimbrel,release-default,DRIVER_OK,842133,60808600,62995,6299500,serial
20260818T013740Z-1,12,0,whimbrel,release-default,first_rx,876027,64198000,33894,3389400,serial
20260818T013740Z-1,12,0,whimbrel,release-default,syn_rx,888221,65417400,12194,1219400,serial
20260818T013740Z-1,12,0,whimbrel,release-default,established,895902,66185500,7681,768100,serial
20260818T013740Z-1,12,0,whimbrel,release-default,serving_ready,904839,67079200,8937,893700,serial
20260818T013740Z-1,12,0,whimbrel,release-default,net_init_done,956795,72274800,51956,5195600,serial
20260818T013740Z-1,12,0,whimbrel,release-default,heap_init,957024,72297700,229,22900,serial
20260818T013740Z-1,12,0,whimbrel,release-default,accounting,978499,74445200,21475,2147500,serial
20260818T013740Z-1,12,0,whimbrel,release-default,freeze,979516,74546900,1017,101700,serial
20260818T013740Z-1,12,0,whimbrel,release-default,sret,981741,74769400,2225,222500,serial
20260818T013740Z-1,12,0,whimbrel,release-default,E3g,1000605,76655800,18864,1886400,serial
20260818T013740Z-1,12,0,whimbrel,release-default,E3g_doorbell,1004335,77028800,3730,373000,serial
20260818T013740Z-1,23,0,whimbrel,release-default,_start,233710,0,0,0,serial
20260818T013740Z-1,23,0,whimbrel,release-default,stamp_a,234161,45100,451,45100,serial
20260818T013740Z-1,23,0,whimbrel,release-default,stamp_b,234216,50600,55,5500,serial
20260818T013740Z-1,23,0,whimbrel,release-default,stvec,244435,1072500,10219,1021900,serial
20260818T013740Z-1,23,0,whimbrel,release-default,frame_init,548380,31467000,303945,30394500,serial
20260818T013740Z-1,23,0,whimbrel,release-default,task_init,581278,34756800,32898,3289800,serial
20260818T013740Z-1,23,0,whimbrel,release-default,page_build,588010,35430000,6732,673200,serial
20260818T013740Z-1,23,0,whimbrel,release-default,page_verify,705002,47129200,116992,11699200,serial
20260818T013740Z-1,23,0,whimbrel,release-default,activate,707817,47410700,2815,281500,serial
20260818T013740Z-1,23,0,whimbrel,release-default,virtq_init,777603,54389300,69786,6978600,serial
20260818T013740Z-1,23,0,whimbrel,release-default,DRIVER_OK,840197,60648700,62594,6259400,serial
20260818T013740Z-1,23,0,whimbrel,release-default,first_rx,874367,64065700,34170,3417000,serial
20260818T013740Z-1,23,0,whimbrel,release-default,syn_rx,886621,65291100,12254,1225400,serial
20260818T013740Z-1,23,0,whimbrel,release-default,established,894270,66056000,7649,764900,serial
20260818T013740Z-1,23,0,whimbrel,release-default,serving_ready,903169,66945900,8899,889900,serial
20260818T013740Z-1,23,0,whimbrel,release-default,net_init_done,954813,72110300,51644,5164400,serial
20260818T013740Z-1,23,0,whimbrel,release-default,heap_init,955042,72133200,229,22900,serial
20260818T013740Z-1,23,0,whimbrel,release-default,accounting,976094,74238400,21052,2105200,serial
20260818T013740Z-1,23,0,whimbrel,release-default,freeze,977148,74343800,1054,105400,serial
20260818T013740Z-1,23,0,whimbrel,release-default,sret,979369,74565900,2221,222100,serial
20260818T013740Z-1,23,0,whimbrel,release-default,E3g,998544,76483400,19175,1917500,serial
20260818T013740Z-1,23,0,whimbrel,release-default,E3g_doorbell,1002284,76857400,3740,374000,serial
20260818T013740Z-1,20,0,whimbrel,release-default,_start,236153,0,0,0,serial
20260818T013740Z-1,20,0,whimbrel,release-default,stamp_a,236614,46100,461,46100,serial
20260818T013740Z-1,20,0,whimbrel,release-default,stamp_b,236670,51700,56,5600,serial
20260818T013740Z-1,20,0,whimbrel,release-default,stvec,247013,1086000,10343,1034300,serial
20260818T013740Z-1,20,0,whimbrel,release-default,frame_init,552126,31597300,305113,30511300,serial
20260818T013740Z-1,20,0,whimbrel,release-default,task_init,585061,34890800,32935,3293500,serial
20260818T013740Z-1,20,0,whimbrel,release-default,page_build,592139,35598600,7078,707800,serial
20260818T013740Z-1,20,0,whimbrel,release-default,page_verify,712399,47624600,120260,12026000,serial
20260818T013740Z-1,20,0,whimbrel,release-default,activate,715298,47914500,2899,289900,serial
20260818T013740Z-1,20,0,whimbrel,release-default,virtq_init,786058,54990500,70760,7076000,serial
20260818T013740Z-1,20,0,whimbrel,release-default,DRIVER_OK,848418,61226500,62360,6236000,serial
20260818T013740Z-1,20,0,whimbrel,release-default,first_rx,883080,64692700,34662,3466200,serial
20260818T013740Z-1,20,0,whimbrel,release-default,syn_rx,895555,65940200,12475,1247500,serial
20260818T013740Z-1,20,0,whimbrel,release-default,established,903389,66723600,7834,783400,serial
20260818T013740Z-1,20,0,whimbrel,release-default,serving_ready,912362,67620900,8973,897300,serial
20260818T013740Z-1,20,0,whimbrel,release-default,net_init_done,964334,72818100,51972,5197200,serial
20260818T013740Z-1,20,0,whimbrel,release-default,heap_init,964572,72841900,238,23800,serial
20260818T013740Z-1,20,0,whimbrel,release-default,accounting,986088,74993500,21516,2151600,serial
20260818T013740Z-1,20,0,whimbrel,release-default,freeze,987118,75096500,1030,103000,serial
20260818T013740Z-1,20,0,whimbrel,release-default,sret,989360,75320700,2242,224200,serial
20260818T013740Z-1,20,0,whimbrel,release-default,E3g,1009001,77284800,19641,1964100,serial
20260818T013740Z-1,20,0,whimbrel,release-default,E3g_doorbell,1012904,77675100,3903,390300,serial
20260818T013740Z-1,24,0,whimbrel,release-fast-boot,_start,235144,0,0,0,serial
20260818T013740Z-1,24,0,whimbrel,release-fast-boot,stamp_a,235591,44700,447,44700,serial
20260818T013740Z-1,24,0,whimbrel,release-fast-boot,stamp_b,235645,50100,54,5400,serial
20260818T013740Z-1,24,0,whimbrel,release-fast-boot,stvec,238179,303500,2534,253400,serial
20260818T013740Z-1,24,0,whimbrel,release-fast-boot,frame_init,239597,445300,1418,141800,serial
20260818T013740Z-1,24,0,whimbrel,release-fast-boot,task_init,245539,1039500,5942,594200,serial
20260818T013740Z-1,24,0,whimbrel,release-fast-boot,page_build,249472,1432800,3933,393300,serial
20260818T013740Z-1,24,0,whimbrel,release-fast-boot,page_verify,256798,2165400,7326,732600,serial
20260818T013740Z-1,24,0,whimbrel,release-fast-boot,activate,257672,2252800,874,87400,serial
20260818T013740Z-1,24,0,whimbrel,release-fast-boot,virtq_init,266074,3093000,8402,840200,serial
20260818T013740Z-1,24,0,whimbrel,release-fast-boot,DRIVER_OK,271573,3642900,5499,549900,serial
20260818T013740Z-1,24,0,whimbrel,release-fast-boot,first_rx,274766,3962200,3193,319300,serial
20260818T013740Z-1,24,0,whimbrel,release-fast-boot,syn_rx,277534,4239000,2768,276800,serial
20260818T013740Z-1,24,0,whimbrel,release-fast-boot,established,280158,4501400,2624,262400,serial
20260818T013740Z-1,24,0,whimbrel,release-fast-boot,serving_ready,283798,4865400,3640,364000,serial
20260818T013740Z-1,24,0,whimbrel,release-fast-boot,net_init_done,286681,5153700,2883,288300,serial
20260818T013740Z-1,24,0,whimbrel,release-fast-boot,heap_init,286906,5176200,225,22500,serial
20260818T013740Z-1,24,0,whimbrel,release-fast-boot,accounting,287164,5202000,258,25800,serial
20260818T013740Z-1,24,0,whimbrel,release-fast-boot,freeze,287290,5214600,126,12600,serial
20260818T013740Z-1,24,0,whimbrel,release-fast-boot,sret,287488,5234400,198,19800,serial
20260818T013740Z-1,24,0,whimbrel,release-fast-boot,E3g,299956,6481200,12468,1246800,serial
20260818T013740Z-1,24,0,whimbrel,release-fast-boot,E3g_doorbell,300768,6562400,812,81200,serial
20260818T013740Z-1,16,0,whimbrel,release-fast-boot,_start,232958,0,0,0,serial
20260818T013740Z-1,16,0,whimbrel,release-fast-boot,stamp_a,233443,48500,485,48500,serial
20260818T013740Z-1,16,0,whimbrel,release-fast-boot,stamp_b,233497,53900,54,5400,serial
20260818T013740Z-1,16,0,whimbrel,release-fast-boot,stvec,235983,302500,2486,248600,serial
20260818T013740Z-1,16,0,whimbrel,release-fast-boot,frame_init,237409,445100,1426,142600,serial
20260818T013740Z-1,16,0,whimbrel,release-fast-boot,task_init,243171,1021300,5762,576200,serial
20260818T013740Z-1,16,0,whimbrel,release-fast-boot,page_build,247057,1409900,3886,388600,serial
20260818T013740Z-1,16,0,whimbrel,release-fast-boot,page_verify,254342,2138400,7285,728500,serial
20260818T013740Z-1,16,0,whimbrel,release-fast-boot,activate,255216,2225800,874,87400,serial
20260818T013740Z-1,16,0,whimbrel,release-fast-boot,virtq_init,263624,3066600,8408,840800,serial
20260818T013740Z-1,16,0,whimbrel,release-fast-boot,DRIVER_OK,269037,3607900,5413,541300,serial
20260818T013740Z-1,16,0,whimbrel,release-fast-boot,first_rx,272107,3914900,3070,307000,serial
20260818T013740Z-1,16,0,whimbrel,release-fast-boot,syn_rx,274858,4190000,2751,275100,serial
20260818T013740Z-1,16,0,whimbrel,release-fast-boot,established,277510,4455200,2652,265200,serial
20260818T013740Z-1,16,0,whimbrel,release-fast-boot,serving_ready,281074,4811600,3564,356400,serial
20260818T013740Z-1,16,0,whimbrel,release-fast-boot,net_init_done,283914,5095600,2840,284000,serial
20260818T013740Z-1,16,0,whimbrel,release-fast-boot,heap_init,284136,5117800,222,22200,serial
20260818T013740Z-1,16,0,whimbrel,release-fast-boot,accounting,284394,5143600,258,25800,serial
20260818T013740Z-1,16,0,whimbrel,release-fast-boot,freeze,284517,5155900,123,12300,serial
20260818T013740Z-1,16,0,whimbrel,release-fast-boot,sret,284707,5174900,190,19000,serial
20260818T013740Z-1,16,0,whimbrel,release-fast-boot,E3g,297037,6407900,12330,1233000,serial
20260818T013740Z-1,16,0,whimbrel,release-fast-boot,E3g_doorbell,297871,6491300,834,83400,serial
20260818T013740Z-1,12,0,whimbrel,release-fast-boot,_start,237121,0,0,0,serial
20260818T013740Z-1,12,0,whimbrel,release-fast-boot,stamp_a,237572,45100,451,45100,serial
20260818T013740Z-1,12,0,whimbrel,release-fast-boot,stamp_b,237628,50700,56,5600,serial
20260818T013740Z-1,12,0,whimbrel,release-fast-boot,stvec,240218,309700,2590,259000,serial
20260818T013740Z-1,12,0,whimbrel,release-fast-boot,frame_init,241666,454500,1448,144800,serial
20260818T013740Z-1,12,0,whimbrel,release-fast-boot,task_init,247668,1054700,6002,600200,serial
20260818T013740Z-1,12,0,whimbrel,release-fast-boot,page_build,251670,1454900,4002,400200,serial
20260818T013740Z-1,12,0,whimbrel,release-fast-boot,page_verify,259220,2209900,7550,755000,serial
20260818T013740Z-1,12,0,whimbrel,release-fast-boot,activate,260122,2300100,902,90200,serial
20260818T013740Z-1,12,0,whimbrel,release-fast-boot,virtq_init,268753,3163200,8631,863100,serial
20260818T013740Z-1,12,0,whimbrel,release-fast-boot,DRIVER_OK,274361,3724000,5608,560800,serial
20260818T013740Z-1,12,0,whimbrel,release-fast-boot,first_rx,277407,4028600,3046,304600,serial
20260818T013740Z-1,12,0,whimbrel,release-fast-boot,syn_rx,280183,4306200,2776,277600,serial
20260818T013740Z-1,12,0,whimbrel,release-fast-boot,established,282861,4574000,2678,267800,serial
20260818T013740Z-1,12,0,whimbrel,release-fast-boot,serving_ready,286496,4937500,3635,363500,serial
20260818T013740Z-1,12,0,whimbrel,release-fast-boot,net_init_done,289395,5227400,2899,289900,serial
20260818T013740Z-1,12,0,whimbrel,release-fast-boot,heap_init,289617,5249600,222,22200,serial
20260818T013740Z-1,12,0,whimbrel,release-fast-boot,accounting,289874,5275300,257,25700,serial
20260818T013740Z-1,12,0,whimbrel,release-fast-boot,freeze,289998,5287700,124,12400,serial
20260818T013740Z-1,12,0,whimbrel,release-fast-boot,sret,290189,5306800,191,19100,serial
20260818T013740Z-1,12,0,whimbrel,release-fast-boot,E3g,302820,6569900,12631,1263100,serial
20260818T013740Z-1,12,0,whimbrel,release-fast-boot,E3g_doorbell,303608,6648700,788,78800,serial
20260818T013740Z-1,6,0,whimbrel,release-default,_start,234555,0,0,0,serial
20260818T013740Z-1,6,0,whimbrel,release-default,stamp_a,235011,45600,456,45600,serial
20260818T013740Z-1,6,0,whimbrel,release-default,stamp_b,235065,51000,54,5400,serial
20260818T013740Z-1,6,0,whimbrel,release-default,stvec,245281,1072600,10216,1021600,serial
20260818T013740Z-1,6,0,whimbrel,release-default,frame_init,549961,31540600,304680,30468000,serial
20260818T013740Z-1,6,0,whimbrel,release-default,task_init,582803,34824800,32842,3284200,serial
20260818T013740Z-1,6,0,whimbrel,release-default,page_build,589854,35529900,7051,705100,serial
20260818T013740Z-1,6,0,whimbrel,release-default,page_verify,706961,47240600,117107,11710700,serial
20260818T013740Z-1,6,0,whimbrel,release-default,activate,709901,47534600,2940,294000,serial
20260818T013740Z-1,6,0,whimbrel,release-default,virtq_init,780028,54547300,70127,7012700,serial
20260818T013740Z-1,6,0,whimbrel,release-default,DRIVER_OK,842740,60818500,62712,6271200,serial
20260818T013740Z-1,6,0,whimbrel,release-default,first_rx,877181,64262600,34441,3444100,serial
20260818T013740Z-1,6,0,whimbrel,release-default,syn_rx,889548,65499300,12367,1236700,serial
20260818T013740Z-1,6,0,whimbrel,release-default,established,902256,66770100,12708,1270800,serial
20260818T013740Z-1,6,0,whimbrel,release-default,serving_ready,911293,67673800,9037,903700,serial
20260818T013740Z-1,6,0,whimbrel,release-default,net_init_done,963541,72898600,52248,5224800,serial
20260818T013740Z-1,6,0,whimbrel,release-default,heap_init,963768,72921300,227,22700,serial
20260818T013740Z-1,6,0,whimbrel,release-default,accounting,985095,75054000,21327,2132700,serial
20260818T013740Z-1,6,0,whimbrel,release-default,freeze,986115,75156000,1020,102000,serial
20260818T013740Z-1,6,0,whimbrel,release-default,sret,988348,75379300,2233,223300,serial
20260818T013740Z-1,6,0,whimbrel,release-default,E3g,1007475,77292000,19127,1912700,serial
20260818T013740Z-1,6,0,whimbrel,release-default,E3g_doorbell,1011352,77679700,3877,387700,serial
20260818T013740Z-1,9,0,whimbrel,release-default,_start,234294,0,0,0,serial
20260818T013740Z-1,9,0,whimbrel,release-default,stamp_a,234751,45700,457,45700,serial
20260818T013740Z-1,9,0,whimbrel,release-default,stamp_b,234805,51100,54,5400,serial
20260818T013740Z-1,9,0,whimbrel,release-default,stvec,245058,1076400,10253,1025300,serial
20260818T013740Z-1,9,0,whimbrel,release-default,frame_init,550260,31596600,305202,30520200,serial
20260818T013740Z-1,9,0,whimbrel,release-default,task_init,582534,34824000,32274,3227400,serial
20260818T013740Z-1,9,0,whimbrel,release-default,page_build,589575,35528100,7041,704100,serial
20260818T013740Z-1,9,0,whimbrel,release-default,page_verify,707546,47325200,117971,11797100,serial
20260818T013740Z-1,9,0,whimbrel,release-default,activate,710430,47613600,2884,288400,serial
20260818T013740Z-1,9,0,whimbrel,release-default,virtq_init,780140,54584600,69710,6971000,serial
20260818T013740Z-1,9,0,whimbrel,release-default,DRIVER_OK,842307,60801300,62167,6216700,serial
20260818T013740Z-1,9,0,whimbrel,release-default,first_rx,876570,64227600,34263,3426300,serial
20260818T013740Z-1,9,0,whimbrel,release-default,syn_rx,889002,65470800,12432,1243200,serial
20260818T013740Z-1,9,0,whimbrel,release-default,established,901056,66676200,12054,1205400,serial
20260818T013740Z-1,9,0,whimbrel,release-default,serving_ready,910130,67583600,9074,907400,serial
20260818T013740Z-1,9,0,whimbrel,release-default,net_init_done,962121,72782700,51991,5199100,serial
20260818T013740Z-1,9,0,whimbrel,release-default,heap_init,962351,72805700,230,23000,serial
20260818T013740Z-1,9,0,whimbrel,release-default,accounting,983582,74928800,21231,2123100,serial
